_id,time,RSS_anchor1,RSS_anchor2,RSS_anchor3,RSS_anchor4,target,target_label,group,group_label
14,2.375,0.0,0.04,-0.42857,0.15,1,Movement,1,environment_1
14,2.5,0.14286,-0.12,0.14286,0.35,1,Movement,1,environment_1
14,2.625,0.14286,-0.16,-0.14286,-0.05,1,Movement,1,environment_1
14,2.75,0.095238,-0.28,-0.095238,0.25,1,Movement,1,environment_1
15,0.0,-0.71429,-0.56,0.85714,-0.1,1,Movement,1,environment_1
15,0.125,-0.71429,-0.64,0.7619,0.55,1,Movement,1,environment_1
15,0.25,-0.9523799999999999,-0.72,0.90476,0.5,1,Movement,1,environment_1
15,0.375,-0.9523799999999999,-0.6,1.0,0.8,1,Movement,1,environment_1
15,0.5,-0.80952,-0.52,0.85714,0.8,1,Movement,1,environment_1
15,0.625,-0.80952,-0.44,0.71429,0.8,1,Movement,1,environment_1
15,0.75,-0.9523799999999999,-0.64,0.28570999999999996,0.8,1,Movement,1,environment_1
15,0.875,-0.9523799999999999,-0.56,0.42857,0.6,1,Movement,1,environment_1
15,1.0,-1.0,-0.32,0.28570999999999996,0.6,1,Movement,1,environment_1
15,1.125,-0.7619,-0.28,0.14286,0.5,1,Movement,1,environment_1
15,1.25,-0.57143,-0.08,0.2381,0.5,1,Movement,1,environment_1
15,1.375,-0.42857,-0.24,0.14286,0.45,1,Movement,1,environment_1
15,1.5,-0.47618999999999995,-0.6,0.095238,0.25,1,Movement,1,environment_1
15,1.625,-0.28570999999999996,-0.12,-0.14286,0.0,1,Movement,1,environment_1
15,1.75,-0.2381,-0.08,0.0,0.35,1,Movement,1,environment_1
15,1.875,-0.28570999999999996,-0.2,0.14286,-0.45,1,Movement,1,environment_1
15,2.0,-0.28570999999999996,-0.4,-0.19047999999999998,0.35,1,Movement,1,environment_1
15,2.125,-0.14286,-0.4,0.14286,-0.45,1,Movement,1,environment_1
15,2.25,-0.14286,-0.08,0.0,0.3,1,Movement,1,environment_1
15,2.375,-0.28570999999999996,-0.08,0.047619,0.2,1,Movement,1,environment_1
15,2.5,-0.095238,-0.08,0.0,-0.45,1,Movement,1,environment_1
15,2.625,0.0,-0.08,0.0,0.05,1,Movement,1,environment_1
15,2.75,-0.33333,-0.08,-0.047619,0.25,1,Movement,1,environment_1
15,2.875,-0.33333,-0.28,-0.28570999999999996,-0.1,1,Movement,1,environment_1
15,3.0,-0.14286,0.0,0.0,0.05,1,Movement,1,environment_1
15,3.125,-0.14286,0.04,0.0,0.15,1,Movement,1,environment_1
16,0.0,-0.85714,-0.52,0.9523799999999999,0.35,1,Movement,1,environment_1
16,0.125,-1.0,-0.76,0.71429,0.35,1,Movement,1,environment_1
16,0.25,-1.0,-0.8,0.85714,0.35,1,Movement,1,environment_1
16,0.375,-1.0,-0.44,0.71429,0.55,1,Movement,1,environment_1
16,0.5,-1.0,-0.32,0.7619,0.65,1,Movement,1,environment_1
16,0.625,-1.0,-0.56,0.9523799999999999,0.65,1,Movement,1,environment_1
16,0.75,-1.0,-0.6,0.90476,0.8,1,Movement,1,environment_1
16,0.875,-1.0,-0.72,0.80952,0.9,1,Movement,1,environment_1
16,1.0,-0.80952,-0.52,0.47618999999999995,0.8,1,Movement,1,environment_1
16,1.125,-0.66667,-0.6,0.42857,0.8,1,Movement,1,environment_1
16,1.25,-1.0,-0.28,0.14286,0.5,1,Movement,1,environment_1
16,1.375,-0.71429,-0.2,0.095238,0.45,1,Movement,1,environment_1
16,1.5,-0.52381,-0.08,0.095238,0.65,1,Movement,1,environment_1
16,1.625,-0.47618999999999995,-0.44,0.28570999999999996,0.55,1,Movement,1,environment_1
16,1.75,-0.28570999999999996,-0.44,0.095238,0.15,1,Movement,1,environment_1
16,1.875,-0.2381,-0.08,-0.19047999999999998,-0.15,1,Movement,1,environment_1
16,2.0,-0.2381,-0.12,0.14286,0.2,1,Movement,1,environment_1
16,2.125,-0.28570999999999996,-0.44,-0.14286,0.35,1,Movement,1,environment_1
16,2.25,-0.28570999999999996,-0.44,-0.095238,0.0,1,Movement,1,environment_1
16,2.375,-0.19047999999999998,-0.44,0.19047999999999998,0.15,1,Movement,1,environment_1
16,2.5,-0.14286,-0.16,-0.14286,0.2,1,Movement,1,environment_1
16,2.625,-0.28570999999999996,-0.04,0.0,0.2,1,Movement,1,environment_1
16,2.75,-0.095238,0.04,0.14286,-0.4,1,Movement,1,environment_1
16,2.875,0.0,-0.08,0.0,0.05,1,Movement,1,environment_1
17,0.0,-0.57143,-0.68,0.85714,0.25,1,Movement,1,environment_1
17,0.125,-1.0,-0.44,0.57143,0.5,1,Movement,1,environment_1
17,0.25,-0.61905,-0.68,0.90476,0.5,1,Movement,1,environment_1
17,0.375,-0.61905,-0.52,0.85714,0.3,1,Movement,1,environment_1
17,0.5,-0.61905,-0.72,0.7619,0.4,1,Movement,1,environment_1
17,0.625,-1.0,-0.56,0.71429,0.65,1,Movement,1,environment_1
17,0.75,-1.0,-0.36,0.7619,0.35,1,Movement,1,environment_1
17,0.875,-1.0,-0.48,0.80952,0.5,1,Movement,1,environment_1
17,1.0,-0.9523799999999999,-0.36,1.0,0.75,1,Movement,1,environment_1
17,1.125,-0.9523799999999999,-0.32,0.85714,0.85,1,Movement,1,environment_1
17,1.25,-0.71429,-0.8,0.71429,0.8,1,Movement,1,environment_1
17,1.375,-0.71429,-0.8,-0.33333,0.8,1,Movement,1,environment_1
17,1.5,-0.71429,-0.56,0.28570999999999996,0.8,1,Movement,1,environment_1
17,1.625,-0.71429,-0.44,0.2381,0.75,1,Movement,1,environment_1
17,1.75,-0.7619,-0.36,0.14286,0.65,1,Movement,1,environment_1
17,1.875,-0.52381,-0.52,0.0,0.65,1,Movement,1,environment_1
17,2.0,-0.52381,-0.36,0.19047999999999998,0.5,1,Movement,1,environment_1
17,2.125,-0.42857,-0.24,0.14286,0.45,1,Movement,1,environment_1
17,2.25,-0.14286,-0.2,-0.047619,0.2,1,Movement,1,environment_1
17,2.375,-0.28570999999999996,-0.24,0.0,0.35,1,Movement,1,environment_1
17,2.5,-0.52381,-0.24,0.047619,-0.2,1,Movement,1,environment_1
17,2.625,-0.80952,-0.28,-0.14286,0.0,1,Movement,1,environment_1
17,2.75,-0.57143,-0.32,-0.61905,0.2,1,Movement,1,environment_1
17,2.875,-0.33333,-0.32,-0.28570999999999996,-0.25,1,Movement,1,environment_1
17,3.0,-0.2381,-0.72,0.0,-0.1,1,Movement,1,environment_1
17,3.125,-0.28570999999999996,-0.32,-0.28570999999999996,-0.1,1,Movement,1,environment_1
18,0.0,-1.0,-0.64,0.28570999999999996,0.35,1,Movement,1,environment_1
18,0.125,-0.61905,-0.2,0.71429,0.3,1,Movement,1,environment_1
18,0.25,-0.7619,-0.32,0.42857,0.25,1,Movement,1,environment_1
18,0.375,-0.85714,-0.36,0.85714,0.2,1,Movement,1,environment_1
18,0.5,-0.57143,-0.64,0.85714,0.35,1,Movement,1,environment_1
18,0.625,-0.80952,-0.52,0.71429,0.65,1,Movement,1,environment_1
18,0.75,-0.85714,-0.6,0.90476,0.5,1,Movement,1,environment_1
18,0.875,-0.9523799999999999,-0.6,0.85714,0.5,1,Movement,1,environment_1
18,1.0,-0.9523799999999999,-0.6,0.85714,0.5,1,Movement,1,environment_1
18,1.125,-0.85714,-0.44,0.85714,0.35,1,Movement,1,environment_1
18,1.25,-0.85714,-0.56,0.7619,0.65,1,Movement,1,environment_1
18,1.375,-0.7619,-0.44,0.85714,0.65,1,Movement,1,environment_1
18,1.5,-1.0,-0.44,0.9523799999999999,0.8,1,Movement,1,environment_1
18,1.625,-0.71429,-0.52,0.57143,0.8,1,Movement,1,environment_1
18,1.75,-0.61905,-0.72,0.42857,0.75,1,Movement,1,environment_1
18,1.875,-0.71429,-0.32,-0.14286,0.8,1,Movement,1,environment_1
18,2.0,-0.42857,-0.28,0.28570999999999996,0.25,1,Movement,1,environment_1
18,2.125,-0.42857,-0.32,0.14286,0.15,1,Movement,1,environment_1
18,2.25,-0.57143,-0.08,0.2381,0.5,1,Movement,1,environment_1
18,2.375,-0.42857,-0.32,0.2381,0.4,1,Movement,1,environment_1
18,2.5,-0.42857,-0.56,0.095238,-0.05,1,Movement,1,environment_1
18,2.625,-0.14286,-0.08,-0.047619,0.1,1,Movement,1,environment_1
18,2.75,-0.2381,-0.16,-0.095238,0.35,1,Movement,1,environment_1
18,2.875,-0.19047999999999998,-0.08,0.14286,0.2,1,Movement,1,environment_1
18,3.0,-0.28570999999999996,-0.2,0.047619,0.15,1,Movement,1,environment_1
19,0.0,-0.85714,-0.48,0.71429,0.2,1,Movement,1,environment_1
19,0.125,-0.57143,-0.36,0.52381,0.8,1,Movement,1,environment_1
19,0.25,-0.71429,-0.24,0.71429,0.8,1,Movement,1,environment_1
19,0.375,-0.57143,-0.32,0.7619,0.55,1,Movement,1,environment_1
19,0.5,-0.71429,-0.6,0.71429,0.65,1,Movement,1,environment_1
19,0.625,-0.28570999999999996,-0.16,0.57143,0.8,1,Movement,1,environment_1
19,0.75,-0.38095,-0.36,0.0,0.5,1,Movement,1,environment_1
19,0.875,-1.0,-0.48,0.38095,0.05,1,Movement,1,environment_1
19,1.0,-0.90476,-0.6,0.7619,-0.25,1,Movement,1,environment_1
19,1.125,-0.71429,-0.16,0.71429,0.2,1,Movement,1,environment_1
19,1.25,-0.71429,-0.4,0.85714,0.2,1,Movement,1,environment_1
19,1.375,-0.7619,-0.72,0.85714,0.35,1,Movement,1,environment_1
19,1.5,-0.7619,-0.48,0.7619,0.8,1,Movement,1,environment_1
19,1.625,-1.0,-0.56,0.90476,-0.1,1,Movement,1,environment_1
19,1.75,-1.0,-0.36,0.85714,-0.1,1,Movement,1,environment_1
19,1.875,-1.0,-0.32,0.71429,0.55,1,Movement,1,environment_1
19,2.0,-1.0,-0.44,0.7619,0.3,1,Movement,1,environment_1
19,2.125,-1.0,-0.56,0.90476,0.5,1,Movement,1,environment_1
19,2.25,-1.0,-0.6,0.9523799999999999,0.75,1,Movement,1,environment_1
19,2.375,-1.0,-0.6,0.85714,0.8,1,Movement,1,environment_1
19,2.5,-0.90476,-0.6,0.80952,0.8,1,Movement,1,environment_1
19,2.625,-1.0,-0.52,0.28570999999999996,0.5,1,Movement,1,environment_1
19,2.75,-0.9523799999999999,-0.44,0.0,0.65,1,Movement,1,environment_1
19,2.875,-0.80952,-0.2,0.14286,0.65,1,Movement,1,environment_1
19,3.0,-1.0,-0.32,0.19047999999999998,0.65,1,Movement,1,environment_1
19,3.125,-1.0,-0.08,0.14286,0.55,1,Movement,1,environment_1
20,0.0,-0.80952,-0.24,0.14286,-0.15,1,Movement,1,environment_1
20,0.125,-0.90476,-0.36,0.71429,-0.25,1,Movement,1,environment_1
20,0.25,-0.71429,-0.68,0.71429,0.35,1,Movement,1,environment_1
20,0.375,-0.80952,-0.8,0.57143,0.8,1,Movement,1,environment_1
20,0.5,-0.9523799999999999,-0.48,0.71429,0.8,1,Movement,1,environment_1
20,0.625,-0.90476,-0.28,0.71429,0.65,1,Movement,1,environment_1
20,0.75,-0.85714,-0.76,0.38095,-0.2,1,Movement,1,environment_1
20,0.875,-0.71429,-0.56,0.57143,0.35,1,Movement,1,environment_1
20,1.0,-0.7619,-0.44,0.38095,0.65,1,Movement,1,environment_1
20,1.125,-0.57143,-0.32,0.71429,0.65,1,Movement,1,environment_1
20,1.25,-0.66667,-0.16,0.71429,0.55,1,Movement,1,environment_1
20,1.375,-0.9523799999999999,-0.8,0.71429,0.4,1,Movement,1,environment_1
20,1.5,-0.71429,-0.28,0.85714,0.5,1,Movement,1,environment_1
20,1.625,-0.7619,-0.28,0.7619,0.35,1,Movement,1,environment_1
20,1.75,-1.0,-0.32,0.7619,0.5,1,Movement,1,environment_1
20,1.875,-1.0,-0.8,0.71429,0.5,1,Movement,1,environment_1
20,2.0,-0.57143,-0.4,0.85714,0.65,1,Movement,1,environment_1
20,2.125,-0.71429,-0.52,0.71429,-0.25,1,Movement,1,environment_1
20,2.25,-1.0,-0.36,0.7619,-0.05,1,Movement,1,environment_1
20,2.375,-0.7619,-0.64,0.71429,0.1,1,Movement,1,environment_1
20,2.5,-0.57143,-0.28,0.7619,0.6,1,Movement,1,environment_1
20,2.625,-0.57143,-0.36,0.80952,0.65,1,Movement,1,environment_1
20,2.75,-0.7619,-0.6,0.71429,0.8,1,Movement,1,environment_1
20,2.875,-1.0,-0.44,0.47618999999999995,0.45,1,Movement,1,environment_1
21,0.0,-0.42857,-0.36,0.28570999999999996,0.45,1,Movement,1,environment_1
21,0.125,-0.14286,-0.2,0.52381,0.8,1,Movement,1,environment_1
21,0.25,-0.61905,-0.08,0.14286,0.8,1,Movement,1,environment_1
21,0.375,-0.66667,-0.32,0.0,0.5,1,Movement,1,environment_1
21,0.5,-0.85714,-0.32,0.14286,0.35,1,Movement,1,environment_1
21,0.625,-0.71429,-0.6,0.14286,0.15,1,Movement,1,environment_1
21,0.75,-0.66667,-0.8,0.14286,0.5,1,Movement,1,environment_1
21,0.875,-0.52381,-0.32,-0.38095,0.5,1,Movement,1,environment_1
21,1.0,-0.57143,-0.76,0.33333,0.35,1,Movement,1,environment_1
21,1.125,-1.0,-0.32,0.28570999999999996,0.4,1,Movement,1,environment_1
21,1.25,-0.85714,-0.68,0.42857,0.45,1,Movement,1,environment_1
21,1.375,-0.71429,-0.28,0.57143,0.05,1,Movement,1,environment_1
21,1.5,-1.0,-0.36,0.52381,0.35,1,Movement,1,environment_1
21,1.625,-0.57143,-0.64,0.71429,-0.1,1,Movement,1,environment_1
21,1.75,-1.0,-0.72,0.42857,0.6,1,Movement,1,environment_1
21,1.875,-1.0,-0.64,0.42857,0.5,1,Movement,1,environment_1
21,2.0,-0.61905,-0.16,0.42857,0.65,1,Movement,1,environment_1
21,2.125,-0.7619,-0.68,0.7619,0.5,1,Movement,1,environment_1
21,2.25,-0.80952,-0.48,0.71429,0.45,1,Movement,1,environment_1
21,2.375,-0.90476,-0.32,0.85714,0.55,1,Movement,1,environment_1
21,2.5,-1.0,-0.4,0.85714,0.3,1,Movement,1,environment_1
21,2.625,-1.0,-0.4,0.71429,0.35,1,Movement,1,environment_1
21,2.75,-0.57143,-0.32,0.71429,0.35,1,Movement,1,environment_1
21,2.875,-0.57143,-0.32,0.85714,-0.1,1,Movement,1,environment_1
21,3.0,-0.80952,-0.32,0.7619,0.2,1,Movement,1,environment_1
21,3.125,-1.0,-0.76,0.80952,0.35,1,Movement,1,environment_1
22,0.0,-0.33333,-0.68,0.14286,0.05,1,Movement,1,environment_1
22,0.125,-0.66667,-0.32,0.33333,0.65,1,Movement,1,environment_1
22,0.25,-0.33333,-0.4,0.42857,0.8,1,Movement,1,environment_1
22,0.375,-0.42857,-0.12,0.28570999999999996,0.95,1,Movement,1,environment_1
22,0.5,-0.80952,-0.52,0.47618999999999995,0.55,1,Movement,1,environment_1
22,0.625,-1.0,-0.8,0.42857,0.65,1,Movement,1,environment_1
22,0.75,-1.0,-0.32,0.57143,0.05,1,Movement,1,environment_1
22,0.875,-1.0,-0.36,0.19047999999999998,0.35,1,Movement,1,environment_1
22,1.0,-0.42857,-0.32,0.42857,0.3,1,Movement,1,environment_1
22,1.125,-0.57143,-0.32,0.71429,0.35,1,Movement,1,environment_1
22,1.25,-0.57143,-0.28,0.71429,0.35,1,Movement,1,environment_1
22,1.375,-0.80952,-0.68,0.47618999999999995,0.55,1,Movement,1,environment_1
22,1.5,-0.9523799999999999,-0.48,0.7619,1.0,1,Movement,1,environment_1
22,1.625,-0.80952,-0.64,0.52381,0.8,1,Movement,1,environment_1
22,1.75,-0.90476,-0.8,0.57143,0.6,1,Movement,1,environment_1
22,1.875,-0.66667,-0.68,0.52381,0.0,1,Movement,1,environment_1
22,2.0,-0.9523799999999999,-0.4,0.52381,0.2,1,Movement,1,environment_1
22,2.125,-0.80952,-0.28,0.71429,-0.25,1,Movement,1,environment_1
22,2.25,-0.7619,-0.32,0.71429,0.5,1,Movement,1,environment_1
22,2.375,-0.9523799999999999,-0.4,0.80952,0.0,1,Movement,1,environment_1
22,2.5,-0.85714,-0.4,0.71429,0.3,1,Movement,1,environment_1
22,2.625,-0.71429,-0.44,0.7619,0.45,1,Movement,1,environment_1
22,2.75,-1.0,-0.84,0.71429,0.4,1,Movement,1,environment_1
23,0.0,-0.90476,-0.64,0.14286,0.65,1,Movement,1,environment_1
23,0.125,-0.57143,-0.8,-0.42857,0.5,1,Movement,1,environment_1
23,0.25,-0.38095,-0.36,0.14286,0.6,1,Movement,1,environment_1
23,0.375,-0.28570999999999996,-0.16,-0.14286,0.45,1,Movement,1,environment_1
23,0.5,-0.28570999999999996,-0.72,-0.42857,0.35,1,Movement,1,environment_1
23,0.625,-0.42857,-0.16,-0.7619,0.3,1,Movement,1,environment_1
23,0.75,-0.47618999999999995,-0.2,-0.42857,0.1,1,Movement,1,environment_1
23,0.875,-0.47618999999999995,-0.24,-0.28570999999999996,0.05,1,Movement,1,environment_1
23,1.0,-0.42857,-0.32,-0.38095,0.05,1,Movement,1,environment_1
23,1.125,-0.28570999999999996,-0.48,-0.80952,0.15,1,Movement,1,environment_1
23,1.25,-0.2381,-0.36,0.0,-0.4,1,Movement,1,environment_1
23,1.375,-0.14286,-0.2,-0.047619,0.25,1,Movement,1,environment_1
23,1.5,-0.19047999999999998,-0.04,0.0,-0.1,1,Movement,1,environment_1
23,1.625,-0.14286,0.04,0.0,-0.1,1,Movement,1,environment_1
23,1.75,-0.19047999999999998,0.04,0.0,-0.1,1,Movement,1,environment_1
23,1.875,-0.28570999999999996,0.04,-0.33333,-0.05,1,Movement,1,environment_1
23,2.0,-0.14286,0.04,-0.2381,0.05,1,Movement,1,environment_1
23,2.125,-0.14286,0.04,-0.47618999999999995,0.2,1,Movement,1,environment_1
23,2.25,-0.28570999999999996,0.04,0.095238,-0.4,1,Movement,1,environment_1
23,2.375,-0.14286,-0.08,-0.28570999999999996,0.0,1,Movement,1,environment_1
23,2.5,0.047619,-0.24,-0.57143,0.25,1,Movement,1,environment_1
23,2.625,0.095238,-0.08,-0.52381,-0.4,1,Movement,1,environment_1
23,2.75,0.0,-0.36,-0.047619,0.25,1,Movement,1,environment_1
23,2.875,-0.095238,-0.12,0.0,-0.1,1,Movement,1,environment_1
23,3.0,-0.14286,0.04,-0.42857,-0.35,1,Movement,1,environment_1
23,3.125,-0.28570999999999996,0.16,0.0,-0.15,1,Movement,1,environment_1
23,3.25,-0.38095,0.08,-0.47618999999999995,-0.4,1,Movement,1,environment_1
24,0.0,-0.61905,-0.36,0.2381,0.35,1,Movement,1,environment_1
24,0.125,-0.9523799999999999,-0.68,0.42857,0.45,1,Movement,1,environment_1
24,0.25,-0.47618999999999995,-0.32,0.57143,0.5,1,Movement,1,environment_1
24,0.375,-0.52381,-0.64,0.38095,0.5,1,Movement,1,environment_1
24,0.5,-1.0,-0.64,0.2381,0.35,1,Movement,1,environment_1
24,0.625,-0.52381,-0.8,-0.095238,0.25,1,Movement,1,environment_1
24,0.75,-0.38095,-0.2,-0.095238,-0.15,1,Movement,1,environment_1
24,0.875,-0.57143,-0.4,0.38095,0.35,1,Movement,1,environment_1
24,1.0,-0.42857,-0.4,0.28570999999999996,0.35,1,Movement,1,environment_1
24,1.125,-0.33333,-0.64,0.14286,0.75,1,Movement,1,environment_1
24,1.25,-0.2381,-0.4,0.42857,0.8,1,Movement,1,environment_1
24,1.375,-0.38095,-0.12,0.42857,0.95,1,Movement,1,environment_1
24,1.5,-0.66667,-0.48,0.42857,0.65,1,Movement,1,environment_1
24,1.625,-1.0,-0.52,0.42857,0.35,1,Movement,1,environment_1
24,1.75,-0.85714,-0.36,0.71429,0.35,1,Movement,1,environment_1
24,1.875,-0.7619,-0.6,0.28570999999999996,0.35,1,Movement,1,environment_1
24,2.0,-0.38095,-0.48,0.38095,0.45,1,Movement,1,environment_1
24,2.125,-0.52381,-0.52,0.71429,0.35,1,Movement,1,environment_1
24,2.25,-0.57143,-0.32,0.52381,-0.6,1,Movement,1,environment_1
24,2.375,-1.0,-0.32,0.71429,0.45,1,Movement,1,environment_1
24,2.5,-1.0,-0.32,0.47618999999999995,0.65,1,Movement,1,environment_1
24,2.625,-0.71429,-0.72,0.57143,0.5,1,Movement,1,environment_1
24,2.75,-0.9523799999999999,-0.72,0.42857,0.5,1,Movement,1,environment_1
24,2.875,-0.57143,-0.36,0.42857,0.65,1,Movement,1,environment_1
24,3.0,-0.90476,-0.4,0.57143,0.5,1,Movement,1,environment_1
24,3.125,-1.0,-0.16,0.57143,0.8,1,Movement,1,environment_1
24,3.25,-0.57143,-0.08,0.52381,0.55,1,Movement,1,environment_1
24,3.375,-0.90476,-0.36,0.85714,0.45,1,Movement,1,environment_1
25,0.0,-0.57143,-0.36,0.57143,0.8,1,Movement,1,environment_1
25,0.125,-0.7619,-0.24,0.42857,0.65,1,Movement,1,environment_1
25,0.25,-0.9523799999999999,-0.2,0.14286,0.8,1,Movement,1,environment_1
25,0.375,-0.85714,-0.16,0.14286,0.55,1,Movement,1,environment_1
25,0.5,-0.66667,-0.2,0.38095,0.35,1,Movement,1,environment_1
25,0.625,-0.57143,-0.48,0.2381,0.5,1,Movement,1,environment_1
25,0.75,-0.47618999999999995,-0.4,0.14286,0.15,1,Movement,1,environment_1
25,0.875,-0.28570999999999996,-0.08,-0.2381,0.15,1,Movement,1,environment_1
25,1.0,-0.28570999999999996,-0.08,0.0,0.3,1,Movement,1,environment_1
25,1.125,-0.28570999999999996,-0.12,0.14286,0.35,1,Movement,1,environment_1
25,1.25,-0.28570999999999996,-0.48,0.0,0.25,1,Movement,1,environment_1
25,1.375,-0.2381,-0.48,0.0,0.2,1,Movement,1,environment_1
25,1.5,-0.2381,-0.2,0.14286,0.1,1,Movement,1,environment_1
25,1.625,-0.2381,0.0,-0.047619,0.0,1,Movement,1,environment_1
25,1.75,-0.33333,-0.04,0.14286,0.15,1,Movement,1,environment_1
25,1.875,-0.047619,-0.08,-0.047619,-0.2,1,Movement,1,environment_1
25,2.0,-0.14286,-0.28,0.0,-0.2,1,Movement,1,environment_1
25,2.125,-0.42857,-0.32,0.047619,0.0,1,Movement,1,environment_1
25,2.25,-0.2381,-0.36,0.047619,-0.45,1,Movement,1,environment_1
25,2.375,-0.19047999999999998,0.0,-0.14286,0.05,1,Movement,1,environment_1
25,2.5,-0.14286,0.04,0.047619,0.05,1,Movement,1,environment_1
25,2.625,0.0,0.04,-0.42857,0.05,1,Movement,1,environment_1
25,2.75,0.047619,-0.08,-0.047619,0.2,1,Movement,1,environment_1
25,2.875,0.047619,-0.68,-0.14286,-0.05,1,Movement,1,environment_1
26,0.0,-1.0,-0.4,0.7619,0.35,1,Movement,1,environment_1
26,0.125,-1.0,-0.36,0.71429,0.55,1,Movement,1,environment_1
26,0.25,-1.0,-0.76,0.71429,0.4,1,Movement,1,environment_1
26,0.375,-0.80952,-0.64,0.85714,0.55,1,Movement,1,environment_1
26,0.5,-1.0,-0.56,0.7619,0.65,1,Movement,1,environment_1
26,0.625,-0.57143,-0.44,0.57143,0.75,1,Movement,1,environment_1
26,0.75,-0.66667,-0.28,0.52381,0.8,1,Movement,1,environment_1
26,0.875,-0.85714,-0.36,0.19047999999999998,0.55,1,Movement,1,environment_1
26,1.0,-0.52381,-0.24,-0.14286,0.65,1,Movement,1,environment_1
26,1.125,-0.52381,-0.4,0.28570999999999996,0.35,1,Movement,1,environment_1
26,1.25,-0.33333,-0.32,0.28570999999999996,0.2,1,Movement,1,environment_1
26,1.375,-0.47618999999999995,-0.2,0.2381,0.35,1,Movement,1,environment_1
26,1.5,-0.57143,-0.32,0.14286,0.15,1,Movement,1,environment_1
26,1.625,-0.28570999999999996,-0.16,-0.7619,0.35,1,Movement,1,environment_1
26,1.75,-0.28570999999999996,-0.12,0.0,0.35,1,Movement,1,environment_1
26,1.875,-0.28570999999999996,-0.2,0.095238,-0.1,1,Movement,1,environment_1
26,2.0,-0.19047999999999998,-0.4,-0.047619,0.2,1,Movement,1,environment_1
26,2.125,-0.19047999999999998,-0.08,0.14286,0.15,1,Movement,1,environment_1
26,2.25,-0.19047999999999998,0.0,-0.14286,0.05,1,Movement,1,environment_1
26,2.375,-0.33333,0.04,0.14286,0.1,1,Movement,1,environment_1
26,2.5,-0.047619,0.04,0.095238,-0.25,1,Movement,1,environment_1
26,2.625,-0.2381,-0.08,-0.14286,-0.15,1,Movement,1,environment_1
26,2.75,-0.33333,-0.2,-0.14286,0.05,1,Movement,1,environment_1
26,2.875,-0.42857,-0.52,-0.33333,0.05,1,Movement,1,environment_1
26,3.0,-0.2381,0.0,0.0,0.0,1,Movement,1,environment_1
26,3.125,-0.14286,0.04,0.0,0.1,1,Movement,1,environment_1
27,0.0,-0.57143,-0.12,-0.28570999999999996,-0.05,-1,Non-Movement,1,environment_1
27,0.125,-0.57143,-0.16,0.14286,-0.15,-1,Non-Movement,1,environment_1
27,0.25,-0.57143,-0.2,-0.19047999999999998,0.05,-1,Non-Movement,1,environment_1
27,0.375,-0.52381,-0.2,0.0,-0.1,-1,Non-Movement,1,environment_1
27,0.5,-0.90476,-0.08,-0.66667,0.3,-1,Non-Movement,1,environment_1
27,0.625,-0.85714,0.0,0.14286,0.25,-1,Non-Movement,1,environment_1
27,0.75,-0.66667,-0.32,0.047619,0.25,-1,Non-Movement,1,environment_1
27,0.875,-0.42857,-0.56,-0.28570999999999996,0.35,-1,Non-Movement,1,environment_1
27,1.0,-0.28570999999999996,-0.2,-0.14286,0.0,-1,Non-Movement,1,environment_1
27,1.125,-0.2381,-0.2,0.14286,0.3,-1,Non-Movement,1,environment_1
27,1.25,-0.52381,-0.2,0.047619,0.5,-1,Non-Movement,1,environment_1
27,1.375,-0.61905,-0.08,-0.047619,0.6,-1,Non-Movement,1,environment_1
27,1.5,-0.52381,0.04,0.2381,0.1,-1,Non-Movement,1,environment_1
27,1.625,-0.28570999999999996,0.04,-0.14286,-0.05,-1,Non-Movement,1,environment_1
27,1.75,-0.38095,0.16,-0.33333,0.0,-1,Non-Movement,1,environment_1
27,1.875,-0.57143,0.16,0.14286,-0.25,-1,Non-Movement,1,environment_1
27,2.0,-0.80952,0.12,-0.38095,-0.6,-1,Non-Movement,1,environment_1
27,2.125,-0.52381,0.32,0.0,0.15,-1,Non-Movement,1,environment_1
27,2.25,-0.57143,0.16,-0.52381,-0.15,-1,Non-Movement,1,environment_1
27,2.375,-1.0,0.16,-0.19047999999999998,0.6,-1,Non-Movement,1,environment_1
27,2.5,-0.47618999999999995,0.12,0.28570999999999996,-0.05,-1,Non-Movement,1,environment_1
27,2.625,-0.9523799999999999,0.0,-0.2381,0.2,-1,Non-Movement,1,environment_1
27,2.75,-0.33333,0.08,0.14286,0.05,-1,Non-Movement,1,environment_1
27,2.875,-1.0,-0.16,0.047619,0.35,-1,Non-Movement,1,environment_1
27,3.0,-0.28570999999999996,0.04,0.0,-0.4,-1,Non-Movement,1,environment_1
27,3.125,-0.095238,0.04,-0.19047999999999998,-0.4,-1,Non-Movement,1,environment_1
27,3.25,-0.2381,-0.76,0.047619,-0.15,-1,Non-Movement,1,environment_1
27,3.375,-0.42857,0.08,0.14286,0.05,-1,Non-Movement,1,environment_1
27,3.5,-0.38095,-0.04,0.14286,0.05,-1,Non-Movement,1,environment_1
28,0.0,-1.0,-0.44,-0.38095,0.4,-1,Non-Movement,1,environment_1
28,0.125,-1.0,-0.48,0.14286,0.25,-1,Non-Movement,1,environment_1
28,0.25,-1.0,-0.48,-0.38095,-0.2,-1,Non-Movement,1,environment_1
28,0.375,-1.0,-0.48,-0.14286,0.45,-1,Non-Movement,1,environment_1
