工单编号,故障发生时间,涉及基站eNBID或小区ECGI,故障原因定位（大类）
338,2019/2/6 17:04,8C3EC48FDCE41903A1F011442A787C56,电力故障
339,2019/2/6 17:04,DFA63A3E231B6AD8603A66C7D83B270F,电力故障
340,2019/2/6 17:05,341D92AE6B52A2712B42B4A7F6AF221F,电力故障
341,2019/2/6 17:20,534B29BEBBB46B8BBCB6E3F7028FC3BB,电力故障
342,2019/2/6 17:22,D1AD2ED0663F2099FA7BA69A099B7F77,硬件故障
343,2019/2/6 17:24,7253204AC1DAE29523D05293CD2A778E,电力故障
344,2019/2/6 17:24,863ADB3DDFD00E91A0AFAC20F68D4FEB,电力故障
345,2019/2/6 17:27,A846F56289D6CC0E96C4F184D2068DD3,电力故障
346,2019/2/6 17:28,74C45B13CEE30122D04778E492E09DF2,传输故障
347,2019/2/6 17:32,029AD4A9F30EE434D1EA6EAD683B0E21,电力故障
348,2019/2/6 17:42,3556980294FD16A778151FB104134C4F,电力故障
349,2019/2/6 17:47,2FCCE14878CC70B962EE5374D0B75F7C,电力故障
350,2019/2/6 17:50,A2F9DA9D48316342360664168DFF55F6,传输故障
351,2019/2/6 17:55,909E8E9D3BED94AA2C3C20E47EE5B713,硬件故障
352,2019/2/6 17:57,621E21F82A448013BFB7BD6274898620,电力故障
353,2019/2/6 17:57,C8FA29E6E5DFAB94E9E53BBD0BA39810,电力故障
354,2019/2/6 17:58,032ACEE9EAF06A6A3E4F9C8D0C4A8672,电力故障
355,2019/2/6 18:04,5B2C414554A227CB637AD6849BE9CF1D,电力故障
356,2019/2/6 18:05,B8BEBEDCCC73BE87E1E47E5E25BCA2DD,电力故障
357,2019/2/6 18:07,F06356108F9EA0ED67C6C762F07D9A71,电力故障
358,2019/2/6 18:38,7F4632D834AE154501E8E0EFA45EF7C3,电力故障
359,2019/2/6 18:38,CF442B67007B787856C55EBF07A7307D,电力故障
360,2019/2/6 18:40,4DC4CDBDDB226C44DFA81EE7EE4BC7AA,电力故障
361,2019/2/6 18:41,4DC4CDBDDB226C44DFA81EE7EE4BC7AA,电力故障
362,2019/2/6 19:07,D59672CEFA42E0FC3C28312CA650E62E,电力故障
363,2019/2/6 19:30,6AC585A2F55A1E384607F566F9B62629,硬件故障
364,2019/2/6 19:36,78EB61FF2F81F4F03D9D065CF983F46B,电力故障
365,2019/2/6 19:37,78EB61FF2F81F4F03D9D065CF983F46B,电力故障
366,2019/2/6 19:47,F5D55765A7F6BFB8BCF3E493420999A4,电力故障
367,2019/2/6 19:47,A3A893821E6882D8E3AB3651D9122A5B,电力故障
368,2019/2/6 19:49,B34DC7DACAA40AFB0E4775F7B1DC7FF4,电力故障
369,2019/2/6 20:09,2802418B481ED568FB9159CDEF2A16A4,电力故障
370,2019/2/6 20:11,42C6FED39C993533FEDF70E4CBE16F21,电力故障
371,2019/2/6 20:12,04A815D74AC51BFEDE7B039DC7A20236,传输故障
372,2019/2/6 20:12,0DE55E57C9D4061C4F9763A60FCCBBB9,传输故障
373,2019/2/6 20:38,3F25660E4B7EE9DCDBF457C1384B9429,电力故障
374,2019/2/6 20:38,907040E87BE02586AFEF573781AB8B14,传输故障
375,2019/2/6 20:39,E6D00DA0D5DB0951FEFB42D11281F18B,电力故障
376,2019/2/6 20:39,3501E1E596C35B6F19D620E63F458650,电力故障
377,2019/2/6 20:42,827120E9F0064E80B76640222055BC66,电力故障
378,2019/2/6 20:44,A7A097F1E1F3BD6FA92E09DC69CDE93B,电力故障
379,2019/2/6 20:46,18C716E0D85C5E69897CF2DD6CE45AAD,硬件故障
380,2019/2/6 21:08,8A254270E678E68A8AF8E50A5BDD20AF,电力故障
381,2019/2/6 21:09,8A254270E678E68A8AF8E50A5BDD20AF,电力故障
382,2019/2/6 21:19,D55CA9DB3C5C580E3CB668209A631035,电力故障
383,2019/2/6 21:36,B401B978F93BBBDA7D4E80EAADBF1FC4,电力故障
384,2019/2/6 21:45,3593E4F2E9F6D53463331CDB555EC481,动环故障
385,2019/2/6 21:46,F6867B23132E4EC80BB1A928BF3079A7,硬件故障
386,2019/2/6 22:02,368D2B990448826FBDDFEDAFE4F4ED26,电力故障
387,2019/2/6 22:03,FCF9F084065B0B5FFAB2AD6E43713A59,电力故障
388,2019/2/6 22:03,E8CDD31FABD4CF95CBC18A8B3C05AF5A,电力故障
389,2019/2/6 22:08,1DDADFFC603637F7928394780A5B9140,电力故障
390,2019/2/6 22:11,9F3303351B597134E46A6FF5D3A8D121,电力故障
391,2019/2/6 22:12,1DDADFFC603637F7928394780A5B9140,电力故障
392,2019/2/6 22:12,1DDADFFC603637F7928394780A5B9140,电力故障
393,2019/2/6 22:16,0ED04F3C130666158A8FE3D0A12FC086,电力故障
394,2019/2/6 22:16,0ED04F3C130666158A8FE3D0A12FC086,电力故障
395,2019/2/6 22:17,7DF6B4ECCDA957965992D39CE06EE35F,电力故障
396,2019/2/6 22:17,CE98A8DAADE0531CF57F629FF34E5D81,电力故障
397,2019/2/6 22:30,E0DB5F5A19EA0D11A24E72E7FB90C5DB,电力故障
398,2019/2/6 22:36,E97CA2100BD243248C82620F7CE42D12,电力故障
399,2019/2/6 23:00,41CC1AC5CD675279FB6CD9EBD9700F60,电力故障
400,2019/2/6 23:40,913471176DF455DF36EE9B26358090D4,电力故障
401,2019/2/6 23:45,007F18CC33F63EE9BE25D1C2A436D810,电力故障
402,2019/2/6 23:46,B3A22681BB530625ED09731E822E68A7,电力故障
403,2019/2/6 23:50,34563D4DA8C7729327AD5746A9DE9674,电力故障
404,2019/2/7 0:15,65291F591FD977F4FDFBA925ECE908E6,电力故障
405,2019/2/7 0:27,A3F14E5F7AD88B317103FFCE48DC1399,电力故障
406,2019/2/7 0:30,31C9EE765E2CF3A3FA9A8CAAC7F5C820,传输故障
407,2019/2/7 0:38,41E258710F5FCE4F73D9135597BD8DA7,电力故障
408,2019/2/7 0:38,074903B31EE0C5C41C15A5CF6BF28935,电力故障
409,2019/2/7 0:38,074903B31EE0C5C41C15A5CF6BF28935,电力故障
410,2019/2/7 0:39,93F6EF695A8E232605B60C4D00CA7985,电力故障
411,2019/2/7 0:46,EDA2E9BAE92E419333AA84FDF34EE148,硬件故障
412,2019/2/7 0:46,DACA722D2B2CC472B3247B4E0F4AA88E,电力故障
413,2019/2/7 0:47,DACA722D2B2CC472B3247B4E0F4AA88E,硬件故障
414,2019/2/7 1:07,841433A1E4EBBBE1703CE6FB986EC2C3,硬件故障
415,2019/2/7 1:07,841433A1E4EBBBE1703CE6FB986EC2C3,电力故障
416,2019/2/7 1:07,841433A1E4EBBBE1703CE6FB986EC2C3,硬件故障
417,2019/2/7 1:09,16345EAC85111614D5657EE8BEF97E77,电力故障
418,2019/2/7 1:11,C6E07AFC672CB13C25FAC7AD318CB692,电力故障
419,2019/2/7 1:25,2672F24236207AC3F68D60A52B2669BB,电力故障
420,2019/2/7 1:25,BE8373AF3F1040FA2BAF1C5FD907C23B,电力故障
421,2019/2/7 1:28,BE8373AF3F1040FA2BAF1C5FD907C23B,电力故障
422,2019/2/7 1:32,913471176DF455DF36EE9B26358090D4,电力故障
423,2019/2/7 1:38,5C4AB51045546A015783C99B9AF801D4,传输故障
424,2019/2/7 1:42,989390250A4A2BDAE1FCF9F6CD9A73E5,电力故障
425,2019/2/7 1:42,989390250A4A2BDAE1FCF9F6CD9A73E5,硬件故障
426,2019/2/7 1:43,DD7B74F2E9B13C6919DA16EB8781DB26,电力故障
427,2019/2/7 1:43,DD7B74F2E9B13C6919DA16EB8781DB26,电力故障
428,2019/2/7 1:48,8C15AE696E1F4206C87FEB69D06E72E8,电力故障
429,2019/2/7 1:51,EFB2F492A1FEE94284D29ED4B334709F,传输故障
430,2019/2/7 1:52,62663879E8492EE744E58F5F6A30E709,传输故障
431,2019/2/7 1:54,5CA50FCA7BA9EDAE306BC6119F27C4BD,电力故障
432,2019/2/7 1:55,1005EC5733BAEA405F7F37EC14639F0A,电力故障
433,2019/2/7 1:55,2C11E4BB4419D57F440E74BA039880E2,电力故障
434,2019/2/7 1:55,702C25CC277D4AF5E29E1C3F0B4324AA,电力故障
435,2019/2/7 1:55,09B2C0CB33FD63D9522FB176BA07458B,电力故障
436,2019/2/7 1:55,2AFB9FBFE164EECCCD86D8E1133D651C,电力故障
437,2019/2/7 2:02,4D258B60C8A10F182B18833A75B6C31B,电力故障
438,2019/2/7 2:15,205B7C5BFE45C33CAFDBF5947E09270C,电力故障
439,2019/2/7 2:16,014F9572BC8EB6AF1AB30A7D29165E57,电力故障
440,2019/2/7 2:16,F6E32707AF97ECF2275EEF26676872A1,电力故障
441,2019/2/7 2:34,D79D73F22BFF74055E0C31C3807EFDC4,电力故障
442,2019/2/7 2:53,6BB0C31343E7E1F018FA020E1D5B3169,传输故障
443,2019/2/7 2:56,09B2C0CB33FD63D9522FB176BA07458B,电力故障
444,2019/2/7 3:04,DCB3D9845D8B1DA320E96AFF007A6D7D,硬件故障
445,2019/2/7 3:08,CF446343A59487C346AF902B085ADD1B,传输故障
446,2019/2/7 3:09,909E8E9D3BED94AA2C3C20E47EE5B713,电力故障
447,2019/2/7 3:14,7C48A405A0214071DCF5F3B69F4C16BE,电力故障
448,2019/2/7 3:14,7C48A405A0214071DCF5F3B69F4C16BE,电力故障
449,2019/2/7 3:14,C310E91F2A9E694E9A1B5FC9E7918DF9,电力故障
450,2019/2/7 3:15,CBE68F6F52906DA970D2C52E4DCB00A0,电力故障
451,2019/2/7 3:15,C310E91F2A9E694E9A1B5FC9E7918DF9,电力故障
452,2019/2/7 3:17,7694D5E556E631DC94F60EB2F3A3113A,硬件故障
453,2019/2/7 3:18,BE8373AF3F1040FA2BAF1C5FD907C23B,电力故障
454,2019/2/7 3:24,0D638FD667B42F855A3A50A5C2DAF019,硬件故障
455,2019/2/7 3:27,23B234C42AC57B7C7DB4915716C83934,电力故障
456,2019/2/7 3:31,2B46FF1548F2F485AE3223541708D9F5,电力故障
457,2019/2/7 3:35,CA22466AAE5CBB5C29BCD34FD43DB70C,电力故障
458,2019/2/7 3:46,256E5327E8F543793EA8CE5FC29A786C,电力故障
459,2019/2/7 3:53,98B8BFACDC86D29A77583DFE227B7B1F,电力故障
460,2019/2/7 4:00,E0A04D53D86A03BCA62E5F347F6891ED,电力故障
461,2019/2/7 4:01,1228A32279BEEB4B2F2F7A0CE9C2506E,电力故障
462,2019/2/7 4:07,08CB04C34EACF13CCAB7A26781736BB8,电力故障
463,2019/2/7 4:14,6564A60F60F99124CD90FE62F8554EDB,电力故障
464,2019/2/7 4:18,623077FDD2892553994AF1E95D11A290,电力故障
465,2019/2/7 4:18,5CA10716B01FF2AD8F3B8E509F3600CB,电力故障
466,2019/2/7 4:26,A8F0E3965679C326B0B74537483C55C4,电力故障
467,2019/2/7 4:34,4AA29A7A3EB84444BBDF10CFD5068A01,电力故障
468,2019/2/7 4:36,4CD57EDFD0B7436C321005A8145D4779,电力故障
469,2019/2/7 4:39,B89DED580DED75C6FC24484D27BC4B23,电力故障
470,2019/2/7 4:39,B021C1F268A0A7FEA8982BF356739B09,电力故障
471,2019/2/7 4:40,B021C1F268A0A7FEA8982BF356739B09,电力故障
472,2019/2/7 4:41,5789CA5428D63917D1F85E378C3111D6,电力故障
473,2019/2/7 4:42,B7CBCF8BEA0F54CBA1722CBCD72EEAF8,电力故障
474,2019/2/7 4:48,235A42176254ADF1D74663AD6ED04089,电力故障
475,2019/2/7 4:50,A661EE83EA0EE73DBE820084E57A4D05,电力故障
476,2019/2/7 4:56,3C6D19ADF83CF03F4D703827DEB4E05F,传输故障
477,2019/2/7 4:59,31C9EE765E2CF3A3FA9A8CAAC7F5C820,硬件故障
478,2019/2/7 4:59,3A66F09150DDCD42F637B17B2D90C78B,电力故障
479,2019/2/7 5:02,7BFBE69941749D7A6DB03804725A0859,传输故障
480,2019/2/7 5:03,182E7077136BBACFA5C7CEA330D379A4,传输故障
481,2019/2/7 5:04,44975DC12BC2BE39757FD8F692665511,硬件故障
482,2019/2/7 5:10,0A597077938428D24AB89A4847FEA554,电力故障
483,2019/2/7 5:14,47F06CF40402CA6217E515777665FC35,电力故障
484,2019/2/7 5:22,5A3C1720C52EEC4BA759DE05D8275C48,电力故障
485,2019/2/7 5:41,586B74F8961B942486A6A71F2BBD16CA,电力故障
486,2019/2/7 5:41,F361A31A7FC92820AAC4EEEACDACAD1F,电力故障
487,2019/2/7 5:43,F15F692132B1415E596479189DFCEC21,电力故障
488,2019/2/7 5:50,729A5774242FCA1E4C3CC2D7F992F03F,电力故障
489,2019/2/7 5:54,DDA0B52E679286CAB564DBB9AE7B0FF8,电力故障
490,2019/2/7 5:55,1C2E4BC4CCB7BB7739B7F0AA3A540791,电力故障
491,2019/2/7 5:58,D89F146121A2DE09F01B318D05FBA646,电力故障
492,2019/2/7 6:03,B2DA4BB4D8C42F3BDAA677A94674A2F4,电力故障
493,2019/2/7 6:03,F41E05FE99100D2164770314417F977C,电力故障
494,2019/2/7 6:05,7BFBE69941749D7A6DB03804725A0859,传输故障
495,2019/2/7 6:05,623077FDD2892553994AF1E95D11A290,电力故障
496,2019/2/7 6:11,9A994B7509C8E14E22477439C315B79D,电力故障
497,2019/2/7 6:17,C6AE630C3A93A5ABEF29DB7FC0274B6D,硬件故障
498,2019/2/7 6:24,311C0364EB4A19344951939CF0CE4C4E,硬件故障
499,2019/2/7 6:29,419F1F6155967211D43AAD3C2235C24D,电力故障
500,2019/2/7 6:35,68E018FF8C48ADDF33CC78AAD2F098CE,电力故障
501,2019/2/7 6:35,182E7077136BBACFA5C7CEA330D379A4,传输故障
502,2019/2/7 6:36,FABA86E8FC832CD4DB61336F271DCCB4,电力故障
503,2019/2/7 6:42,68E018FF8C48ADDF33CC78AAD2F098CE,电力故障
504,2019/2/7 6:44,7184D5A20E7821C03BF9F3DD236CFCA2,传输故障
505,2019/2/7 6:46,CDD053BCEACBBC2D60D1AAF24BCF0703,动环故障
506,2019/2/7 6:49,ED0DFC362AD34A1102A545B767224098,电力故障
507,2019/2/7 6:49,68E018FF8C48ADDF33CC78AAD2F098CE,电力故障
508,2019/2/7 6:52,530FBDF1082214E0BCA11AF3B4C24C5B,电力故障
509,2019/2/7 6:55,EB9D6F4E3264C31B836204F36B25CE60,电力故障
510,2019/2/7 7:01,47B69601CD1B55D216C98676C12C8439,电力故障
511,2019/2/7 7:02,E16A636E5DA60DC3B41D8096EE999232,电力故障
512,2019/2/7 7:03,D7037487DB2E4AAB10B3D0EC2A2E33BC,软件故障
513,2019/2/7 7:08,D911B8953386E9C3BFBE3226938A9FFF,硬件故障
514,2019/2/7 7:23,2E0857C47D1B322A85CF347FA2024F05,电力故障
515,2019/2/7 7:26,4FB21DEE13CE63DD4319F82636989B5E,电力故障
516,2019/2/7 7:26,5AE80433F7AEAB304AA64F5C106A6196,电力故障
517,2019/2/7 7:29,1C3D54CE8F3ED0AEBFAD99F82EEF0F17,传输故障
518,2019/2/7 7:29,C77C18250746C506E9C130E107AB70CF,电力故障
519,2019/2/7 7:31,5AAC6D7FAD6E7D136D9518745C89E0D3,电力故障
520,2019/2/7 7:31,5AAC6D7FAD6E7D136D9518745C89E0D3,电力故障
521,2019/2/7 7:31,5AAC6D7FAD6E7D136D9518745C89E0D3,电力故障
522,2019/2/7 7:31,5AAC6D7FAD6E7D136D9518745C89E0D3,硬件故障
523,2019/2/7 7:35,84AF99F579C49BE06A296C084803C261,电力故障
524,2019/2/7 7:36,FC03513D35ED4AEC2A30A7D7ED423DB9,电力故障
525,2019/2/7 7:37,1A589CB133B98BF646A0ECD98287674D,电力故障
526,2019/2/7 7:38,288C5742B13C0273390D9EE3B8273476,电力故障
527,2019/2/7 7:41,EA4A0F9F32D3C80772E5C672478D568C,电力故障
528,2019/2/7 7:41,841433A1E4EBBBE1703CE6FB986EC2C3,电力故障
529,2019/2/7 7:41,EA4A0F9F32D3C80772E5C672478D568C,硬件故障
530,2019/2/7 7:41,841433A1E4EBBBE1703CE6FB986EC2C3,硬件故障
531,2019/2/7 7:42,8724FF60D68396C6AAA25B097D7DE7EB,电力故障
532,2019/2/7 7:43,3F7CA1F0D55489A15C02C2BC9476F142,电力故障
533,2019/2/7 7:45,3DE52E7A26F1642DB91F13982DB81E1C,电力故障
534,2019/2/7 7:56,1056595EADE9DA70DFF285FD066FB0BD,传输故障
535,2019/2/7 8:08,1B0E2E62367C7407CE45E2732EA71189,电力故障
536,2019/2/7 8:10,ACA20F18A2DA87D90962210660F0B62B,电力故障
537,2019/2/7 8:16,4B2962353E97C9680E41FEC9DA77DCC1,传输故障
538,2019/2/7 8:18,A29CA1DAED5912C7577251EE8E815E23,电力故障
539,2019/2/7 8:19,69F85EF74BF05071721A3A6E0A50D974,电力故障
540,2019/2/7 8:19,70368934034222E7C52BD3AB4835F7F3,电力故障
541,2019/2/7 8:19,E9B5E04609E3F947EFC3D41D0EE5FB5E,电力故障
542,2019/2/7 8:21,4DD634C683460985C1621E62F472A7C8,电力故障
543,2019/2/7 8:24,4D1AA086CDE0DE337E173C6922F23D22,电力故障
544,2019/2/7 8:30,98B8BFACDC86D29A77583DFE227B7B1F,电力故障
545,2019/2/7 8:35,E55595898B1EDD313A6882147AF40EB8,传输故障
546,2019/2/7 8:43,D477C4B5555EF3D848EAE525D91A6422,传输故障
547,2019/2/7 8:45,7C48A405A0214071DCF5F3B69F4C16BE,电力故障
548,2019/2/7 8:45,7C48A405A0214071DCF5F3B69F4C16BE,电力故障
549,2019/2/7 8:45,5C6E1B92D96DEB1DF0EFFCCFCD871F90,电力故障
550,2019/2/7 8:46,CAFBB662C8FE729D3EE3121786851D7A,传输故障
551,2019/2/7 8:48,4027A70D75E626FAA409100B4A8A5245,传输故障
552,2019/2/7 8:51,2FAAF7A2D982E297008BD19A992B1798,电力故障
553,2019/2/7 8:51,86764B7E86EDE410F51EFE496576329F,硬件故障
554,2019/2/7 8:51,EEC16E0CF09D0C33D98154BD9F5BA594,硬件故障
555,2019/2/7 8:51,1190C12505EA5FED9D7A882DF01F9714,电力故障
556,2019/2/7 8:51,6DC1AF0691D68BE5A7E5EDA9217E52D3,硬件故障
557,2019/2/7 9:02,D654423F054EA2FE550F525F34749ED4,电力故障
558,2019/2/7 9:13,B91DD4539A0FD3C3394D2FBC2738A9DF,电力故障
559,2019/2/7 9:13,56A2676807CB6B73B33A7BE6CD0B6F62,传输故障
560,2019/2/7 9:19,5386AF932F6CF4473473E5D9CB9DDAE9,传输故障
561,2019/2/7 9:23,7BA98AC16689B016ECF3988EB10DC86F,传输故障
562,2019/2/7 9:28,C0DE2780990B8A828886CCCFCA8838B3,电力故障
563,2019/2/7 9:30,33878B538B993573238A006EFA4B192C,电力故障
564,2019/2/7 9:33,2A251A9D046544BDBCB43FEDE99F0FD7,电力故障
565,2019/2/7 9:40,7387BBEE06D9B50AC8BB3ADC94D480F2,电力故障
566,2019/2/7 9:40,827120E9F0064E80B76640222055BC66,电力故障
567,2019/2/7 9:42,B116362B25712C71708BBF74BBDEE457,电力故障
568,2019/2/7 9:42,827120E9F0064E80B76640222055BC66,电力故障
569,2019/2/7 9:42,B116362B25712C71708BBF74BBDEE457,电力故障
570,2019/2/7 9:45,D0021FD960EFA37DB1BA90CEC475EAB7,电力故障
571,2019/2/7 9:45,0C1DEE2A6A51696D6A609B18C30DC0D7,传输故障
572,2019/2/7 9:45,D6E050F17EB09A7A0EB36D8C4F051C8D,电力故障
573,2019/2/7 9:46,0BA33886D20FA0E04FED3FC4FE06AB85,电力故障
574,2019/2/7 9:47,5BE33C6B8266E3C62FD072538A43413F,电力故障
575,2019/2/7 9:50,18C716E0D85C5E69897CF2DD6CE45AAD,电力故障
576,2019/2/7 9:55,33878B538B993573238A006EFA4B192C,电力故障
577,2019/2/7 9:55,75FE196EB87D1FCF9559FCCD0BFFB135,传输故障
578,2019/2/7 9:57,2F449F0C52787113C778D8DA8C886AC3,硬件故障
579,2019/2/7 9:58,2F449F0C52787113C778D8DA8C886AC3,电力故障
580,2019/2/7 10:06,E25D0164521BAEB32A7FA076308E00A8,电力故障
581,2019/2/7 10:10,5A6C8A080596674EB35F932C77DA8A39,硬件故障
582,2019/2/7 10:10,71B888BC30F164241E26400335D9F16D,硬件故障
583,2019/2/7 10:11,DC29FA6B68EBAB9FA542FC719EA4E5C8,硬件故障
584,2019/2/7 10:13,DBB9CB2BC960087B1D89E83D58DFD83F,硬件故障
585,2019/2/7 10:17,BEE811640B3FA3606688A122CE519291,电力故障
586,2019/2/7 10:17,BEE811640B3FA3606688A122CE519291,电力故障
587,2019/2/7 10:19,228364BF8BF521178E8E345EAF0D1ABB,硬件故障
588,2019/2/7 10:22,5EF70C7A23486BCD4C35308CBF2CC96B,硬件故障
589,2019/2/7 10:24,476A1EBA3437F8117AD6C5D40C551FF7,硬件故障
590,2019/2/7 10:26,4D258B60C8A10F182B18833A75B6C31B,电力故障
591,2019/2/7 10:43,2A1E9DD204A5DCB9A677E2A0DF60B3EA,硬件故障
592,2019/2/7 10:43,BA91C021EF89A7841540189DCA789E65,硬件故障
593,2019/2/7 10:43,B4F91B62DB1A4957E496AC0B5CB3063C,电力故障
594,2019/2/7 10:45,8C3EC48FDCE41903A1F011442A787C56,电力故障
595,2019/2/7 10:46,3556980294FD16A778151FB104134C4F,电力故障
596,2019/2/7 10:48,E5D7BC6B51D3540822F9A9CB182DB9E7,硬件故障
597,2019/2/7 10:53,2FCCE14878CC70B962EE5374D0B75F7C,电力故障
598,2019/2/7 11:03,054F20E09FACF3D5E1970463D777C719,传输故障
599,2019/2/7 11:03,054F20E09FACF3D5E1970463D777C719,传输故障
600,2019/2/7 11:06,42BAA4CF32FFA13161E792C49FADFC9F,电力故障
601,2019/2/7 11:07,94F2AB476B0E199E4B148C267F62817A,硬件故障
602,2019/2/7 11:08,94F2AB476B0E199E4B148C267F62817A,硬件故障
603,2019/2/7 11:22,93000DBB64AA90EA799068EE0EBA0321,电力故障
604,2019/2/7 11:22,93000DBB64AA90EA799068EE0EBA0321,电力故障
605,2019/2/7 11:29,3DE52E7A26F1642DB91F13982DB81E1C,电力故障
606,2019/2/7 11:31,8C3EC48FDCE41903A1F011442A787C56,电力故障
607,2019/2/7 11:46,E55595898B1EDD313A6882147AF40EB8,传输故障
608,2019/2/7 11:46,CCA851DBB39E928D3827A807E233D5C3,电力故障
609,2019/2/7 11:46,220955824A3D4D08FFBC02C759495618,电力故障
610,2019/2/7 11:47,94F2AB476B0E199E4B148C267F62817A,硬件故障
611,2019/2/7 11:48,CFFE746646857F6DAD32B9F4B5545980,电力故障
612,2019/2/7 11:57,569ECD9C6DAB2E5518A49811647178D0,电力故障
613,2019/2/7 12:25,8FEAB3FFB38A496512EF6D8D74EA1701,电力故障
614,2019/2/7 12:31,F17CCFFCD16F77B00897B460A9922955,硬件故障
615,2019/2/7 12:33,D0368387922263A28BDDD952D164D4DC,电力故障
616,2019/2/7 12:37,F6577E6C090B5D09E5BDB9677EDAACA9,电力故障
617,2019/2/7 12:37,F6577E6C090B5D09E5BDB9677EDAACA9,电力故障
618,2019/2/7 12:40,16345EAC85111614D5657EE8BEF97E77,电力故障
619,2019/2/7 12:42,A24F38C2B0AAA0341E4D94D6AF0E1632,电力故障
620,2019/2/7 12:49,D28C3879A688B51BC7016E55131A3F2D,硬件故障
621,2019/2/7 13:08,A80143D35CA5784F5DA572FDABC07939,硬件故障
622,2019/2/7 13:26,C6E07AFC672CB13C25FAC7AD318CB692,电力故障
623,2019/2/7 13:27,A327CEE1F8BE5CF16E588F5079FDF509,传输故障
624,2019/2/7 13:30,D911B8953386E9C3BFBE3226938A9FFF,误告警
625,2019/2/7 13:31,014F9572BC8EB6AF1AB30A7D29165E57,电力故障
626,2019/2/7 13:32,5A6C8A080596674EB35F932C77DA8A39,硬件故障
627,2019/2/7 13:41,697025B440A0CC6962278A611405FFAD,电力故障
628,2019/2/7 13:47,FCF05306BA9F3A4D41D6AD4A987C38CD,电力故障
629,2019/2/7 13:54,C6AE630C3A93A5ABEF29DB7FC0274B6D,电力故障
630,2019/2/7 13:55,2E0857C47D1B322A85CF347FA2024F05,电力故障
631,2019/2/7 13:59,1028D2D459B7589749DAF5A2BFCAC14A,电力故障
632,2019/2/7 13:59,719AED8CB9A434AACE9D060FA29073AC,硬件故障
633,2019/2/7 14:00,F3A27C75D7032A868CB25A929848FAE3,硬件故障
634,2019/2/7 14:03,0B158524FDAB0E8F8AD9AE24F256A796,硬件故障
635,2019/2/7 14:08,2BC0A1DB6EDDB3E5B93E0745E852852C,传输故障
636,2019/2/7 14:16,DBB9CB2BC960087B1D89E83D58DFD83F,硬件故障
637,2019/2/7 14:16,7B73D1DDB5356ACD203CFB2A649CD24F,电力故障
638,2019/2/7 14:16,71B888BC30F164241E26400335D9F16D,硬件故障
639,2019/2/7 14:22,A661EE83EA0EE73DBE820084E57A4D05,电力故障
640,2019/2/7 14:33,9677B0E1849C5472E4F1F12EE550C5ED,电力故障
641,2019/2/7 14:36,BE371529BA2EE135D8456CCBB5C9F0F5,传输故障
642,2019/2/7 14:47,F85353EC665A0F57D72512207478CC64,电力故障
643,2019/2/7 14:48,7AB4A391793E68F188EF361DA344E4A1,电力故障
644,2019/2/7 15:01,BFE1836BA99D4D39E3A3A9C521C60FA4,电力故障
645,2019/2/7 15:02,A3AC1DAE0F760FBEF686BC410B16DE4B,电力故障
646,2019/2/7 15:05,72B5299CEEA9D6DB6C13F820F5CDC45E,电力故障
647,2019/2/7 15:14,944341BE37AE088C40711922CE44A3EA,硬件故障
648,2019/2/7 15:41,96DE85F4D15FE4FCDB80E7D3CFDC63A6,电力故障
649,2019/2/7 15:48,5088B46F4FE98A9DBF4F0341D83932CB,硬件故障
650,2019/2/7 15:49,5088B46F4FE98A9DBF4F0341D83932CB,硬件故障
651,2019/2/7 15:50,1D06672E7C5292C8F5A5138371C0929C,电力故障
652,2019/2/7 15:55,2652FF67266A51607AE4BD538762F424,电力故障
653,2019/2/7 16:24,1366ABE4AE0A46480DDEECD78BE2C5E5,电力故障
654,2019/2/7 16:34,F42D28346D20282718C24945F0E47798,电力故障
655,2019/2/7 16:34,296FFAC6C0F9BE6D935CE93D7EB94F7F,电力故障
656,2019/2/7 16:36,44EBED342656AAE736D1BD95982C10E9,电力故障
657,2019/2/7 16:36,E6BF50D6D84667A4C4C805B2CCF85405,动环故障
658,2019/2/7 17:26,68EF248DC8BED5A4B0D57FDDF6AA1EA8,硬件故障
659,2019/2/7 17:39,F3DF49943125CDFFFB488B9A6529BE3A,电力故障
660,2019/2/7 17:43,C71BC87B2177FBB3D70288CD36E7C596,电力故障
661,2019/2/7 17:48,4F2AE530B9D53F7D7695F6C25081FAB8,电力故障
662,2019/2/7 18:00,2D797A255D84C373BC3DE2E404451B10,电力故障
663,2019/2/7 18:00,7088A818C5D0C7D531B8B3032D94B174,电力故障
664,2019/2/7 18:13,CAB6E65A831284B7FF367F5D32774B0F,电力故障
665,2019/2/7 18:25,9C54A1EF2B1079D939D3232847C9A56A,传输故障
666,2019/2/7 18:27,00EDA1409A4FFABA2C864EBA0E4C0B51,电力故障
667,2019/2/7 18:27,1A221D9C8D2833537814C250D26EAF25,电力故障
668,2019/2/7 18:27,4CF443D3E1214285085BADF4FB6DF692,传输故障
669,2019/2/7 18:27,8925A91A30C2390D0C9470CAF54F4C22,电力故障
670,2019/2/7 18:27,D477C4B5555EF3D848EAE525D91A6422,电力故障
671,2019/2/7 18:34,166CEEDD10264ED7FCD8E3012320553D,传输故障
672,2019/2/7 18:47,9EBA84E05B6E0744470CBE7AC3F766F9,电力故障
673,2019/2/7 18:47,7B25C6EE17FB6993F8BA3391C87945C5,电力故障
674,2019/2/7 18:47,319B0A5F9B0477B0CED1DAE5B77F5023,电力故障
